model_name	compartment	formula	n_parameters	x_traits	y_trait	x_trait	R2	Pr(>|t|)	Estimate	Std. Error	t value	CI lower	CI upper	estimated_parameter	parameter_value	n	AIC	AICc	delta_AICc	best_model	filter_column	filter_value	trait_table	tree
BM	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	(Intercept)	0.517614359588246	0.669277734897847	2.62561500370196	6.06080506714732	0.433212250619005	-9.25356292790679	14.5047929353107	All parameters fixed	1	24	148.376299215795	149.576299215795	8.29436152440132	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	tissue_Endozoicomonas	0.517614359588246	0.000387857453139961	0.013488319091061	0.00319949007202487	4.2157715096533	0.00721731854989229	0.0197593196322298	All parameters fixed	1	24	148.376299215795	149.576299215795	8.29436152440132	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	latitude	0.517614359588246	0.0203431500993183	-0.137626176986263	0.0548357567773628	-2.50978896024058	-0.245104260269894	-0.0301480937026315	All parameters fixed	1	24	148.376299215795	149.576299215795	8.29436152440132	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	(Intercept)	0.428816271100477	0.251884719933894	1.53480423500883	1.30263644937899	1.17822914884696	-1.018363205774	4.08797167579166	lambda : 1e-06 (95% CI  NA  -  0.590191175733262 )	1e-06	24	140.081937691393	141.281937691393	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	tissue_Endozoicomonas	0.428816271100477	0.000954737383662252	0.0182818886583403	0.0047625006596435	3.8387162469619	0.00894738736543901	0.0276163899512415	lambda : 1e-06 (95% CI  NA  -  0.590191175733262 )	1e-06	24	140.081937691393	141.281937691393	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	latitude	0.428816271100477	0.850573424620008	-0.0169809338743456	0.0890339503664664	-0.190724255235802	-0.19148747659262	0.157525608843928	lambda : 1e-06 (95% CI  NA  -  0.590191175733262 )	1e-06	24	140.081937691393	141.281937691393	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	(Intercept)	0.521331571869048	0.38902352315953	3.07811538708077	3.49939390417727	0.879613862105202	-3.78069666510667	9.93692743926821	kappa : 0.299510024338522 (95% CI  NA  -  0.996892316291648 )	0.299510024338522	24	144.500997826733	145.700997826733	4.41906013533941	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	tissue_Endozoicomonas	0.521331571869048	0.000624267166561054	0.0149370242159535	0.00371870962876609	4.01672238682153	0.007648353343572	0.0222256950883351	kappa : 0.299510024338522 (95% CI  NA  -  0.996892316291648 )	0.299510024338522	24	144.500997826733	145.700997826733	4.41906013533941	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	latitude	0.521331571869048	0.0516822911364312	-0.141912462951616	0.0687852719095934	-2.06312280248214	-0.276731595894419	-0.00709333000881296	kappa : 0.299510024338522 (95% CI  NA  -  0.996892316291648 )	0.299510024338522	24	144.500997826733	145.700997826733	4.41906013533941	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Delta	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	(Intercept)	0.517614359588246	0.669277734897847	2.62561500370196	6.06080506714732	0.433212250619005	-9.25356292790679	14.5047929353107	delta : 1 (95% CI  0.295329207489471  -  NA )	1	24	148.376299215795	149.576299215795	8.29436152440132	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Delta	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	tissue_Endozoicomonas	0.517614359588246	0.000387857453139961	0.013488319091061	0.00319949007202487	4.2157715096533	0.00721731854989229	0.0197593196322298	delta : 1 (95% CI  0.295329207489471  -  NA )	1	24	148.376299215795	149.576299215795	8.29436152440132	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Delta	tissue	perc_dis ~ tissue_Endozoicomonas + latitude	3	tissue_Endozoicomonas,latitude	perc_dis	latitude	0.517614359588246	0.0203431500993183	-0.137626176986263	0.0548357567773628	-2.50978896024058	-0.245104260269894	-0.0301480937026315	delta : 1 (95% CI  0.295329207489471  -  NA )	1	24	148.376299215795	149.576299215795	8.29436152440132	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
