model_name	compartment	formula	n_parameters	x_traits	y_trait	x_trait	R2	Pr(>|t|)	Estimate	Std. Error	t value	CI lower	CI upper	estimated_parameter	parameter_value	n	AIC	AICc	delta_AICc	best_model	filter_column	filter_value	trait_table	tree
BM	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	(Intercept)	0.386591747870661	0.766252535510046	2.16104593868938	7.17568700184399	0.301162235495227	-11.9033005849248	16.2253924623036	All parameters fixed	1	24	154.143183056357	155.343183056357	14.2910862906994	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	tissue_Endozoicomonas	0.386591747870661	0.00177548317569221	0.0138099734043918	0.00386019126086074	3.57753605227128	0.00624399853310479	0.0213759482756789	All parameters fixed	1	24	154.143183056357	155.343183056357	14.2910862906994	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	observed_features_all	0.386591747870661	0.501376536676611	0.009919753845775	0.0144999075422395	0.684125317135843	-0.0185000649370144	0.0383395726285644	All parameters fixed	1	24	154.143183056357	155.343183056357	14.2910862906994	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	(Intercept)	0.434260220154922	0.833906318940602	0.542300599365277	2.55419141380586	0.212317916517159	-4.4639145716942	5.54851577042476	lambda : 1e-06 (95% CI  NA  -  0.507489941749983 )	1e-06	24	139.852096765658	141.052096765658	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	tissue_Endozoicomonas	0.434260220154922	0.000743455529592651	0.0191992282463246	0.0048684894884226	3.94356982632517	0.00965698884901633	0.0287414676436329	lambda : 1e-06 (95% CI  NA  -  0.507489941749983 )	1e-06	24	139.852096765658	141.052096765658	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	observed_features_all	0.434260220154922	0.630136596938278	0.00735886637847558	0.0150588338318088	0.488674386122211	-0.0221564479318698	0.0368741806888209	lambda : 1e-06 (95% CI  NA  -  0.507489941749983 )	1e-06	24	139.852096765658	141.052096765658	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	(Intercept)	0.46925785185157	0.596366274540437	2.02755975874134	3.7700698458416	0.53780429584819	-5.3617771391082	9.41689665659088	kappa : 1e-06 (95% CI  NA  -  0.772097415542153 )	1e-06	24	147.722734026843	148.922734026843	7.87063726118495	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	tissue_Endozoicomonas	0.46925785185157	0.000311501208952292	0.0182906998776958	0.00424630368516059	4.30744036080501	0.00996794465478102	0.0266134551006105	kappa : 1e-06 (95% CI  NA  -  0.772097415542153 )	1e-06	24	147.722734026843	148.922734026843	7.87063726118495	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	observed_features_all	0.46925785185157	0.426676518752687	0.01196183424523	0.0147564311628148	0.810618374676733	-0.0169607708338869	0.0408844393243469	kappa : 1e-06 (95% CI  NA  -  0.772097415542153 )	1e-06	24	147.722734026843	148.922734026843	7.87063726118495	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Delta	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	(Intercept)	0.386591747870661	0.766252535510046	2.16104593868938	7.17568700184399	0.301162235495227	-11.9033005849248	16.2253924623036	delta : 1 (95% CI  0.324074953392683  -  NA )	1	24	154.143183056357	155.343183056357	14.2910862906994	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
