model_name	compartment	formula	n_parameters	x_traits	y_trait	x_trait	R2	Pr(>|t|)	Estimate	Std. Error	t value	CI lower	CI upper	estimated_parameter	parameter_value	n	AIC	AICc	delta_AICc	best_model	filter_column	filter_value	trait_table	tree
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	(Intercept)	0.533627786733813	0.0649082435623296	27.5318225925213	14.0035186830993	1.96606461672731	0.084925973646655	54.978719211396	All parameters fixed	1	24	153.566063493086	158.507239963675	8.30900671466881	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	tissue_Endozoicomonas	0.533627786733813	0.00454394206594588	0.0139601081231061	0.00430861305043478	3.24004684563108	0.00551522654425394	0.0224049897019583	All parameters fixed	1	24	153.566063493086	158.507239963675	8.30900671466881	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	depth	0.533627786733813	0.398138678499052	-0.566915089427285	0.654993441187056	-0.865527887424118	-1.85070223415391	0.716872055299344	All parameters fixed	1	24	153.566063493086	158.507239963675	8.30900671466881	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	temperature	0.533627786733813	0.113571371465641	-0.763602497702919	0.459096839978396	-1.66327108184594	-1.66343230406057	0.136227308654736	All parameters fixed	1	24	153.566063493086	158.507239963675	8.30900671466881	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	turf_contact_percent	0.533627786733813	0.701569844938104	-0.0562059052676344	0.144350470860757	-0.389371125237628	-0.339132828154718	0.226721017619449	All parameters fixed	1	24	153.566063493086	158.507239963675	8.30900671466881	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	observed_features_all	0.533627786733813	0.554456694603358	-0.00986469500923613	0.0163771184079722	-0.602346198122015	-0.0419638470888617	0.0222344570703894	All parameters fixed	1	24	153.566063493086	158.507239963675	8.30900671466881	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	(Intercept)	0.448114340210342	0.944536768506317	-1.07966257791661	15.3043216626018	-0.0705462549545672	-31.0761330366162	28.916807880783	lambda : 1e-06 (95% CI  NA  -  0.564515690200483 )	1e-06	24	145.257056778418	150.198233249006	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	tissue_Endozoicomonas	0.448114340210342	0.00313603438851695	0.0197440697137816	0.0057935894122738	3.40791663143293	0.00838863446572495	0.0310995049618382	lambda : 1e-06 (95% CI  NA  -  0.564515690200483 )	1e-06	24	145.257056778418	150.198233249006	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	depth	0.448114340210342	0.921213079730901	-0.0604086487717279	0.602265924448266	-0.10030228561755	-1.24084986069033	1.12003256314687	lambda : 1e-06 (95% CI  NA  -  0.564515690200483 )	1e-06	24	145.257056778418	150.198233249006	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	temperature	0.448114340210342	0.876718403914177	0.0954952723480744	0.606886154073373	0.157352860511181	-1.09400158963574	1.28499213433189	lambda : 1e-06 (95% CI  NA  -  0.564515690200483 )	1e-06	24	145.257056778418	150.198233249006	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
