model_name	compartment	formula	n_parameters	x_traits	y_trait	x_trait	R2	Pr(>|t|)	Estimate	Std. Error	t value	CI lower	CI upper	estimated_parameter	parameter_value	n	AIC	AICc	delta_AICc	best_model	filter_column	filter_value	trait_table	tree
BM	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	(Intercept)	0.48493816834207	0.0305633836068211	24.0770415060932	10.4477381871372	2.30452190462963	3.59947465930423	44.5546083528822	All parameters fixed	1	26	160.622464822508	161.713373913417	7.57605029275831	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	tissue_Endozoicomonas	0.48493816834207	0.000150505115073862	0.0150454049623059	0.00332187766362635	4.52918694961255	0.00853452474159827	0.0215562851830136	All parameters fixed	1	26	160.622464822508	161.713373913417	7.57605029275831	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	temperature	0.48493816834207	0.0274269518053827	-0.780960429759174	0.331615605831759	-2.35501712231053	-1.43092701718942	-0.130993842328926	All parameters fixed	1	26	160.622464822508	161.713373913417	7.57605029275831	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	(Intercept)	0.378359966726646	0.896529115293241	1.77726479978821	13.5160834999353	0.131492588056054	-24.7142588600849	28.2687884596614	lambda : 0.0228999700211193 (95% CI  NA  -  0.71700071681536 )	0.0228999700211193	26	153.046414529749	154.137323620658	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	tissue_Endozoicomonas	0.378359966726646	0.00124877177965965	0.0175506520516985	0.00477255244208242	3.67741418552975	0.008196449265217	0.0269048548381801	lambda : 0.0228999700211193 (95% CI  NA  -  0.71700071681536 )	0.0228999700211193	26	153.046414529749	154.137323620658	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	temperature	0.378359966726646	0.973549596804517	0.0175395175952175	0.523264712082684	0.0335193969518931	-1.00805931808684	1.04313835327728	lambda : 0.0228999700211193 (95% CI  NA  -  0.71700071681536 )	0.0228999700211193	26	153.046414529749	154.137323620658	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	(Intercept)	0.502109301374058	0.0222492180154714	29.9397678202608	12.2135145836671	2.45136382448823	6.0012792362734	53.8782564042483	kappa : 0.283686267062126 (95% CI  NA  -  0.95103657059447 )	0.283686267062126	26	156.22127638318	157.312185474089	3.1748618534308	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	tissue_Endozoicomonas	0.502109301374058	0.000208155794971354	0.0161901568047014	0.00368026548424949	4.39918176392186	0.00897683645557241	0.0234034771538304	kappa : 0.283686267062126 (95% CI  NA  -  0.95103657059447 )	0.283686267062126	26	156.22127638318	157.312185474089	3.1748618534308	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	temperature	0.502109301374058	0.0365855725264317	-0.997950905705487	0.449607607864157	-2.21960413536197	-1.87918181711923	-0.11671999429174	kappa : 0.283686267062126 (95% CI  NA  -  0.95103657059447 )	0.283686267062126	26	156.22127638318	157.312185474089	3.1748618534308	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Delta	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	(Intercept)	0.48493816834207	0.0305633836068211	24.0770415060932	10.4477381871372	2.30452190462963	3.59947465930423	44.5546083528822	delta : 1 (95% CI  0.308785473581499  -  NA )	1	26	160.622464822508	161.713373913417	7.57605029275831	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
