model_name	compartment	formula	n_parameters	x_traits	y_trait	x_trait	R2	Pr(>|t|)	Estimate	Std. Error	t value	CI lower	CI upper	estimated_parameter	parameter_value	n	AIC	AICc	delta_AICc	best_model	filter_column	filter_value	trait_table	tree
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	(Intercept)	0.522526558852761	0.0514567830443551	22.715421248957	10.9654462940159	2.07154552946498	1.22314651268585	44.2076959852282	All parameters fixed	1	24	150.130651049648	152.235914207543	8.02068986182158	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	tissue_Endozoicomonas	0.522526558852761	0.00157162858565396	0.0138915029000837	0.00380009286987143	3.65556931785031	0.00644332087513574	0.0213396849250317	All parameters fixed	1	24	150.130651049648	152.235914207543	8.02068986182158	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	depth	0.522526558852761	0.384816247122596	-0.558351980168864	0.628397645533855	-0.88853289654597	-1.79001136541522	0.673307405077492	All parameters fixed	1	24	150.130651049648	152.235914207543	8.02068986182158	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	temperature	0.522526558852761	0.115190943258975	-0.644758262235803	0.391485529170652	-1.64695298853498	-1.41206989941028	0.122553374938675	All parameters fixed	1	24	150.130651049648	152.235914207543	8.02068986182158	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	(Intercept)	0.428148941357722	0.979783560843054	0.364865476738714	14.219741766818	0.0256590789567033	-27.5058283862245	28.2355593397019	lambda : 1e-06 (95% CI  NA  -  0.587964235682021 )	1e-06	24	142.109961187826	144.215224345721	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	tissue_Endozoicomonas	0.428148941357722	0.00250287734112353	0.0183894654617004	0.00532265788094973	3.45494034616012	0.0079570560150389	0.0288218749083618	lambda : 1e-06 (95% CI  NA  -  0.587964235682021 )	1e-06	24	142.109961187826	144.215224345721	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	depth	0.428148941357722	0.946987257474109	-0.0390051916031435	0.579310456953049	-0.0673303772355429	-1.17445368723112	1.09644330402483	lambda : 1e-06 (95% CI  NA  -  0.587964235682021 )	1e-06	24	142.109961187826	144.215224345721	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	temperature	0.428148941357722	0.921078974916029	0.0583838246776764	0.581900901136669	0.100332933947397	-1.08214194155019	1.19890959090555	lambda : 1e-06 (95% CI  NA  -  0.587964235682021 )	1e-06	24	142.109961187826	144.215224345721	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	(Intercept)	0.563358991650785	0.0337618992926962	29.6681120945936	13.0162357694352	2.27931581911418	4.15628998650048	55.1799342026866	kappa : 0.148730098322732 (95% CI  NA  -  0.8472248197606 )	0.148730098322732	24	144.501741568189	146.607004726084	2.39178038036289	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	tissue_Endozoicomonas	0.563358991650785	0.00164605472389767	0.0152055007873121	0.00418230487244103	3.63567488527858	0.00700818323732766	0.0234028183372965	kappa : 0.148730098322732 (95% CI  NA  -  0.8472248197606 )	0.148730098322732	24	144.501741568189	146.607004726084	2.39178038036289	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	depth	0.563358991650785	0.34107773493306	-0.617011869582764	0.632660013129219	-0.975266109408342	-1.85702549531603	0.623001756150505	kappa : 0.148730098322732 (95% CI  NA  -  0.8472248197606 )	0.148730098322732	24	144.501741568189	146.607004726084	2.39178038036289	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
