model_name	compartment	formula	n_parameters	x_traits	y_trait	x_trait	R2	Pr(>|t|)	Estimate	Std. Error	t value	CI lower	CI upper	estimated_parameter	parameter_value	n	AIC	AICc	delta_AICc	best_model	filter_column	filter_value	trait_table	tree
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	(Intercept)	0.461165968146795	0.244012893345275	8.47813853358577	7.06280986192821	1.20039172784288	-5.36496879579353	22.3212458629651	All parameters fixed	1	24	153.032228660355	155.137491818249	11.3490400507981	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	tissue_Endozoicomonas	0.461165968146795	0.00852094268497905	0.0116792473016	0.0040036295792088	2.91716480521859	0.00383213332635079	0.0195263612768493	All parameters fixed	1	24	153.032228660355	155.137491818249	11.3490400507981	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	depth	0.461165968146795	0.0949285284395454	-1.03404848388232	0.589893843949484	-1.75293994756601	-2.19024041802331	0.122143450258666	All parameters fixed	1	24	153.032228660355	155.137491818249	11.3490400507981	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	turf_contact_percent	0.461165968146795	0.726293352092728	-0.0507070089989384	0.142829870116335	-0.355016838968191	-0.330653554426954	0.229239536429078	All parameters fixed	1	24	153.032228660355	155.137491818249	11.3490400507981	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	(Intercept)	0.438227828044094	0.412870658092156	2.45968385026195	2.9411733780323	0.836293388425649	-3.30501597068137	8.22438367120527	lambda : 1e-06 (95% CI  NA  -  0.570352070704806 )	1e-06	24	141.683188609557	143.788451767451	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	tissue_Endozoicomonas	0.438227828044094	0.0020707919302807	0.0188474307974098	0.00532893890969193	3.53680744268456	0.00840271053441357	0.0292921510604059	lambda : 1e-06 (95% CI  NA  -  0.570352070704806 )	1e-06	24	141.683188609557	143.788451767451	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	depth	0.438227828044094	0.982020486279827	-0.0122872059869895	0.538454807829984	-0.0228193820694218	-1.06765862933376	1.04308421735978	lambda : 1e-06 (95% CI  NA  -  0.570352070704806 )	1e-06	24	141.683188609557	143.788451767451	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	turf_contact_percent	0.438227828044094	0.550346810577832	-0.131686945289434	0.216764005580183	-0.607512972169735	-0.556544396226593	0.293170505647725	lambda : 1e-06 (95% CI  NA  -  0.570352070704806 )	1e-06	24	141.683188609557	143.788451767451	0	TRUE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	(Intercept)	0.503017487506659	0.0691761455029134	8.4992748640929	4.42568776678909	1.92044159280113	-0.175073158813706	17.1736228869995	kappa : 0.137923646906168 (95% CI  NA  -  0.862227115195933 )	0.137923646906168	24	147.636722078634	149.741985236529	5.9535334690772	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	tissue_Endozoicomonas	0.503017487506659	0.00539309708557489	0.0147751627748703	0.00473546528472068	3.12010792741813	0.0054936508168178	0.0240566747329229	kappa : 0.137923646906168 (95% CI  NA  -  0.862227115195933 )	0.137923646906168	24	147.636722078634	149.741985236529	5.9535334690772	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	depth	0.503017487506659	0.139186525737879	-0.980765856639539	0.636780998742761	-1.54019334524103	-2.22885661417535	0.267324900896272	kappa : 0.137923646906168 (95% CI  NA  -  0.862227115195933 )	0.137923646906168	24	147.636722078634	149.741985236529	5.9535334690772	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Kappa	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	turf_contact_percent	0.503017487506659	0.666407273379629	-0.0836190118792063	0.191111106897224	-0.437541350875934	-0.458196781397764	0.290958757639352	kappa : 0.137923646906168 (95% CI  NA  -  0.862227115195933 )	0.137923646906168	24	147.636722078634	149.741985236529	5.9535334690772	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
BM_Delta	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	(Intercept)	0.461165968146795	0.244012893345275	8.47813853358577	7.06280986192821	1.20039172784288	-5.36496879579353	22.3212458629651	delta : 1 (95% CI  0.308576422514507  -  NA )	1	24	153.032228660355	155.137491818249	11.3490400507981	FALSE	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick
